Id,pitch,roll,yaw
185,-0.007849717127055829,-0.014032394012735896,-0.0684141804846973
186,-0.008014948671934415,-0.013466991395368277,-0.06875287459944278
187,-0.007844188538894823,-0.013395430840037902,-0.0690619214749954
188,-0.009783472051292597,-0.013660414025377897,-0.06908853894110316
189,-0.012010152656735239,-0.014196518810268106,-0.06922198008602645
190,-0.015563242219793525,-0.014590141835159807,-0.069291588763014
191,-0.018353786493198118,-0.014003253739899954,-0.069237266596612
192,-0.01964892320154742,-0.013856326220848904,-0.06903931648881072
193,-0.021971719240627578,-0.012476274083897176,-0.06917693562503212
194,-0.020181858462055016,-0.012371516533596643,-0.0692783834799624
195,-0.02049786811341974,-0.010558423462781533,-0.06939391832323315
196,-0.016975203122222865,-0.010172359620966392,-0.06934154822495463
197,-0.015566917964931695,-0.009114813915855193,-0.06946822756110482
198,-0.011646196328092388,-0.010661055202484924,-0.06943363501877775
199,-0.013375536412015675,-0.011231798517171042,-0.06964275460129431
200,-0.01264230017933069,-0.012484273565016177,-0.0697565821331792
201,-0.01553559155187633,-0.013262924548829347,-0.06966536026500705
202,-0.0147054472231153,-0.014658807600177867,-0.06964768447812104
203,-0.018256121428561884,-0.01568325329482357,-0.06966297858922713
204,-0.018234046316306637,-0.015907224399800763,-0.06957678225486691
205,-0.0191602845305337,-0.015576663135621593,-0.06942303297577233
206,-0.016348512214932897,-0.016279893833864575,-0.06919221660110492
207,-0.015652932740328734,-0.015256609522929673,-0.06905656033258255
208,-0.012075550918763802,-0.01623936081894943,-0.06918896372849676
209,-0.010289152717557986,-0.016709834339514798,-0.06946935920762291
210,-0.008137556016817087,-0.018067465763281818,-0.06967235205302648
211,-0.007419290213106066,-0.017573897427472163,-0.06986471341576757
212,-0.006254001693628363,-0.017409942948227047,-0.07018454081850661
213,-0.006430171374715825,-0.01785470127030351,-0.0705555301590136
214,-0.006314146117274942,-0.018073981992241465,-0.07062648321358335
215,-0.00575955877079537,-0.01841138354306648,-0.07076964664035926
216,-0.0054929350507553305,-0.0194951936240249,-0.0706633129825678
217,-0.004427212520493429,-0.019832483860482263,-0.07063864517166611
218,-0.00484328529571715,-0.019095513685708602,-0.07066193103040501
219,-0.0021313838142394854,-0.019264517063777117,-0.07077237127580945
220,-0.0022708855179952403,-0.016237860359487325,-0.07091928152207864
221,-0.0007496052951633545,-0.015663810992862206,-0.07097697378340807
222,-0.0046452226068397695,-0.014533857394095951,-0.07105094447673516
223,-0.005647205004870962,-0.016046651697361563,-0.07130464992441074
224,-0.009518742792648045,-0.013467020320160355,-0.07156203335679834
225,-0.007817272860636092,-0.014582194643898634,-0.07149537641480302
226,-0.010430849669435287,-0.014706713964951032,-0.07124492265233169
227,-0.009777286983732869,-0.014905150454847457,-0.0710004730386867
228,-0.01104996381736117,-0.014952295392934621,-0.07077149546089452
229,-0.008295674800287102,-0.01582286157591552,-0.07081717272597106
230,-0.008488384339291685,-0.015868781768284226,-0.07121650606312545
231,-0.005923609662786526,-0.01580211273548568,-0.07141810312590391
232,-0.005338271013812191,-0.01555373584967921,-0.07138578299427523
233,-0.004639997055452563,-0.0148862632488059,-0.07141759067665941
234,-0.0048010015544713985,-0.014994691059855157,-0.07163572811190103
235,-0.005615957285837361,-0.015332591543641387,-0.07197909367118875
236,-0.005783848583693123,-0.015465656954351387,-0.0721397556599225
237,-0.007097352964931666,-0.016073923397295502,-0.0722187083195296
238,-0.008416641775501913,-0.015220374812283166,-0.07238365782923123
239,-0.009694705290043914,-0.015466901424378525,-0.07245043030776069
240,-0.008718494929835651,-0.015828524155781728,-0.07212260531503455
241,-0.008046926569310215,-0.01614290959888487,-0.07206086285377818
242,-0.004647518850854346,-0.01620302900769537,-0.07217852037110657
243,-0.0031053287622615664,-0.01591474397540025,-0.07242972526006206
244,-0.0009105000650753528,-0.01754908777441804,-0.07256109336110969
245,0.0004424012424585389,-0.01570464322471698,-0.07253872146359172
246,0.0034574411119304505,-0.015972254782253472,-0.0727388463071421
247,0.004217506422230503,-0.01562637414555204,-0.07309349258306218
248,0.0066675134466892515,-0.016976619849120234,-0.07335434543565862
249,0.0058214268111072285,-0.017508122662700857,-0.07354141996354453
250,0.006985413439616224,-0.01826645365531231,-0.07383029572090481
251,0.006651181225309257,-0.01750727230346911,-0.07407746871872677
252,0.008056613812634563,-0.016871351729463115,-0.07403626192599679
253,0.006802565944665314,-0.016616326091402022,-0.07415606077086417
254,0.007693212562169986,-0.016401612381813167,-0.07416495814177283
255,0.0057961590348618195,-0.01610118307668676,-0.07444773038856185
256,0.006486788843693172,-0.01612554358614868,-0.07471820182353577
257,0.0050875284700187895,-0.01649926204272042,-0.07481183122250526
258,0.003899597185961206,-0.01594082213254938,-0.07475394282579928
259,0.0012178189123180172,-0.01576588424070572,-0.07460123633924913
260,0.001263252639060941,-0.017116243453515277,-0.07463000393514545
261,0.0002633335059585779,-0.01786429091797262,-0.07480118675316884
262,0.0008123062774924791,-0.01841893412308741,-0.07478469390129472
263,0.0010742538581315505,-0.01730541974966386,-0.07467168395667322
264,0.002455331493852427,-0.017207566625806334,-0.07464067296648483
265,0.003107355565689822,-0.015276419684826952,-0.07475008594877229
266,0.004805811523794149,-0.014807845277872302,-0.07471148289324964
267,0.004424811165841655,-0.015834999424039868,-0.07485949076208875
268,0.00412402349191547,-0.016309172926931598,-0.07529800749068426
269,0.0021527325938359883,-0.017164183579875477,-0.0756863629883972
270,0.0004007328880220468,-0.016958774511337173,-0.0759732656392782
271,-0.0018152112163397395,-0.017858770461544504,-0.07596136330277053
272,-0.0035612130319127512,-0.016882533174024262,-0.07616495581439389
273,-0.0032844945444668846,-0.019379498156171432,-0.07572144698640902
274,-0.005217454580720815,-0.019608784171922293,-0.07553616710846413
275,-0.0005368519621655427,-0.020114208661182995,-0.07563289494822328
276,0.001314687251050936,-0.019231763643206872,-0.07556974925197749
277,0.005733886036675315,-0.019344488652792126,-0.07561767424523871
278,0.006459229525272458,-0.019467126055231224,-0.07577967363331764
279,0.010076221281716726,-0.020769220779092,-0.0759719646018852
280,0.009616904545714271,-0.01900414714415538,-0.0762043398175187
281,0.011623668826900524,-0.018887740328918427,-0.07645124192823274
282,0.009484114656514532,-0.01816779070106089,-0.07681290056399542
283,0.01070287731263636,-0.018094634900190726,-0.07676562533723022
284,0.008419108316582893,-0.01795880407868758,-0.076927911843304
285,0.009501067567953351,-0.01814439388238535,-0.07685669116100138
286,0.007709692972688173,-0.017721165914262645,-0.07691557235298611
287,0.008938946107993534,-0.018113873449427654,-0.07677948896624943
288,0.009183861975891341,-0.016474076715365674,-0.07653132603254617
289,0.010267454423088232,-0.016849680914259063,-0.07667192306881866
290,0.008249241350958048,-0.015926323095581583,-0.07669594757760888
291,0.007486083489504323,-0.015607527794804699,-0.07686614504745914
292,0.004739281379879554,-0.015317270530960311,-0.07706801895330176
293,0.0036270520335788003,-0.013442230458234497,-0.07679367275683771
294,0.002534296566721188,-0.013581126697739285,-0.07662575590690497
295,0.0010169288879708807,-0.012859850521408584,-0.07672388783983647
296,0.0021016971819125276,-0.014074963076309933,-0.07670847647980823
297,-5.268814407381225e-05,-0.014308448623179992,-0.0771017957391777
298,0.002573221694926641,-0.014607648019520454,-0.07717146651881282
299,0.0017625703465804683,-0.012748003558544229,-0.07744637770841181
300,0.0037357821002296813,-0.013838453075738003,-0.07768408118681419
301,0.0009083038856748054,-0.01408465715131729,-0.07789541582230311
302,0.002875414887941886,-0.014341227570282312,-0.07778168547289921
303,-0.0007947317575304186,-0.012831368416065584,-0.07801769298664644
304,-0.0001594261677004525,-0.01310438361575021,-0.07850203620188985
305,-0.004264608601978535,-0.014162431526662179,-0.07870032394754561
306,-0.003750999749618156,-0.014939543279437232,-0.07875110954336369
307,-0.0063135635217920726,-0.013804103641792825,-0.078650351800183
308,-0.00307962481085099,-0.012969416163523768,-0.07856580352017971
309,-0.002195832335251763,-0.012501532531070165,-0.07849300499710839
310,0.0019685485098445976,-0.01340982907886324,-0.07828224151653661
311,0.004288323434092426,-0.01322542343411695,-0.07841821085607302
312,0.008403163836658576,-0.014608350568911722,-0.078440604785589
313,0.010199670024205212,-0.015440995547160946,-0.07841972956743412
314,0.010263075262839216,-0.015483147831435161,-0.07853218845664581
315,0.011312378419531746,-0.015191929899319903,-0.0788748342011529
316,0.01085328756867058,-0.014643997175162692,-0.07905281754197377
317,0.009349226226940118,-0.014304282953332784,-0.07920717971340877
318,0.008021649570093744,-0.014003717746003935,-0.07911091294322745
319,0.007419253235772433,-0.013324186933381792,-0.07897772045285045
320,0.006131671271714328,-0.012512703672528018,-0.07887786245752647
321,0.007620157027482952,-0.012317030715871624,-0.07878912666650412
322,0.00832168826351436,-0.010283373143203347,-0.07902865778319919
323,0.009454114269522446,-0.009992726531000945,-0.07903672400535713
324,0.009037870948312633,-0.008265227819196315,-0.07907900552521105
325,0.009401793876208375,-0.008774755161303393,-0.0795099285296353
326,0.00656309965211314,-0.008228545457910586,-0.07993575770029483
327,0.005799613107619826,-0.009158028581680642,-0.08012076521379032
328,0.002808018594050462,-0.00948238195254267,-0.08045427524179934
329,0.00219613175479775,-0.010025235331866575,-0.08066906195121348
330,-0.0009372268744314206,-0.010446223754364008,-0.08089026450427181
331,-0.0014246493009264013,-0.010877023908590622,-0.08070510355869046
332,-0.0038770544826700103,-0.011226495553915469,-0.0806466892677887
333,-0.002585563370585104,-0.011017988498251217,-0.08042180678061149
334,-0.0026668006116491775,-0.009599610576668641,-0.08016242424204857
335,-0.0010242062793143108,-0.0080690990177329,-0.08011619979295029
336,-0.001614101758154892,-0.007244692742009678,-0.08024790407024016
337,-2.4249475872535995e-05,-0.00749072875586376,-0.08047572170702436
338,-0.0016537897222041874,-0.0066939428462375475,-0.08065270133269807
339,-0.0018985625893871067,-0.006206842442002947,-0.08073247057304894
340,-0.003492237279551746,-0.00512746239311826,-0.08094031205035762
341,-0.003490896180658663,-0.00590359407040379,-0.08091590088349553
342,-0.0025214628069561364,-0.007113801929047409,-0.08091633268801986
343,-0.000836594609359841,-0.007664022504804829,-0.08083896507626598
344,0.0003709838700176535,-0.006974758440779966,-0.08095622365743724
345,0.002649624053561749,-0.006770927872626666,-0.08091256053769222
346,0.0042456940971994424,-0.006165375248737731,-0.08063612282022971
347,0.00635685058959146,-0.005876041194009933,-0.08055851510537111
348,0.00844055765962618,-0.0058293531305715065,-0.0804693864906407
349,0.009245900254377446,-0.005757783792176071,-0.08057005207084357
350,0.010987132902000653,-0.00635243116830475,-0.08035742993814149
351,0.010501646221159457,-0.005703831951231904,-0.08048586218212649
352,0.01016132992920886,-0.006411714001245192,-0.0808034238898926
353,0.0062085344880313375,-0.005514708670914103,-0.08100035014610545
354,0.005707661420064134,-0.005847642046439001,-0.08090481903306992
355,0.00351057996544734,-0.005276573750882918,-0.08079741163079605
356,0.004935216606165687,-0.006050190204304539,-0.08068715051706292
357,0.0029653439530207596,-0.006211591027611617,-0.0807623422674809
358,0.004507582923065515,-0.005483715806879976,-0.08089962195555209
359,0.0035294123787889525,-0.004831216388654039,-0.08098897515272911
360,0.00445634786660667,-0.0048280344651984615,-0.08111716892847223
361,0.0024795375555607384,-0.004117353741264277,-0.08138544785030491
362,0.0025825055089036264,-0.004474105431690066,-0.08151829198386783
363,0.0004652694404382191,-0.0052546921253679305,-0.08158616639297131
364,0.0014474913722907364,-0.005282470658075137,-0.08158595513964641
365,-0.0013133672105641475,-0.004554852684112166,-0.08174022528419451
366,-0.0017116788801784307,-0.00576487740239251,-0.08163712088523555
367,-0.003366690946900705,-0.005576485032993808,-0.08179545949975486
368,-0.0036563340734059183,-0.0060667092762719445,-0.0817235276831488
369,-0.004204705086189644,-0.0050678405821665265,-0.08181860948926904
370,-0.004195965788003552,-0.006655589991070634,-0.08206826897046558
371,-0.004668669503253717,-0.007114559813184724,-0.0822511566776287
372,-0.0027049181921339903,-0.008092071079287484,-0.08232490616022957
373,-0.0017967469206165547,-0.00895885788400251,-0.08237544496635993
374,-0.0010950801456979268,-0.008941562084393881,-0.08252098614277042
375,0.0005009802020897919,-0.010047839862984003,-0.0825789452349081
376,0.0019080866275477154,-0.008697326203881235,-0.08246655078695267
377,0.005859122377397322,-0.007654989839368412,-0.08235212384185193
378,0.007316807552229943,-0.007461088471021392,-0.08241331494135606
379,0.011463931654828036,-0.008162988600244604,-0.08250845662605101
380,0.011365792205588442,-0.006934535985796081,-0.08249054793539097
381,0.014658255961465225,-0.008406415168622105,-0.08273281040772995
382,0.01307560923086362,-0.008082329460568352,-0.08300815258035243
383,0.014746833545968728,-0.007960271935607959,-0.08327247848950321
384,0.01108936014485359,-0.008745524632979416,-0.08319467167041636
385,0.011424510319050622,-0.011430151652274479,-0.08281990265734342
386,0.007771021942458526,-0.01289906430447338,-0.08258416398358082
387,0.007789713404953429,-0.013397623441275071,-0.08245236368149647
388,0.005308022926992304,-0.013518702454911576,-0.08250244778255571
389,0.006501004250457057,-0.015200568338651979,-0.0822373308173464
390,0.005752742037642625,-0.014045250210613343,-0.08183152631560346
391,0.006861926868886164,-0.012899904606978764,-0.08161597930623261
392,0.007890666084213294,-0.011567713072667558,-0.0815378298173335
393,0.010325297562877485,-0.0113283402905689,-0.08179811887622218
394,0.010051180110130797,-0.010793934055557097,-0.08208082650945298
395,0.011304543696566796,-0.00938384766870173,-0.08242992074283972
396,0.010730750393574854,-0.00869905478768458,-0.08285844010147639
397,0.009303430533458765,-0.0066237458789209025,-0.08300014310975717
398,0.008862526890660005,-0.006811340877528943,-0.083335393291396
399,0.006380176620142321,-0.006770696179971954,-0.08341131316944551
400,0.004930809558917402,-0.006728649856835141,-0.08365282076631549
401,0.00171085338662207,-0.006798612762011442,-0.08389093510379077
402,6.008150994333578e-05,-0.00867378643757096,-0.08384847420304872
403,-0.0028590962376901876,-0.008411632141033472,-0.08367806208467612
404,-0.0019000102756574122,-0.009816851465111631,-0.08343102476868566
405,-0.0036466734002528344,-0.00988051781371767,-0.08317149477453194
406,-0.0011153321393143126,-0.010699707795226394,-0.08316827512112704
407,-0.00036405137838518386,-0.010650324930245543,-0.08330982582685566
408,0.0029007077942054993,-0.010843625079928209,-0.08337137040958979
409,0.004514842851208083,-0.009829807501430934,-0.08364177238670305
410,0.007919123487207629,-0.008473574629149798,-0.08384756677508455
411,0.00842407348477738,-0.00855441646200898,-0.08391403209115242
412,0.012560211556106848,-0.008202508882380981,-0.08411475985086694
413,0.013037366148072296,-0.007186078563081333,-0.08443303856974332
414,0.014675353846882094,-0.006969819086190934,-0.08465068626286408
415,0.014535080642233291,-0.007833381974986542,-0.08506953794489117
416,0.01511164528343202,-0.009585928573595583,-0.0853974931300776
417,0.013627529874870335,-0.010347784269267853,-0.08577765083227899
418,0.01196014569197834,-0.010775429595223703,-0.0860454240649645
419,0.00957122910841153,-0.010385232219565778,-0.08645440484122771
420,0.008481541874051675,-0.01022307125030594,-0.08655604967379706
421,0.007507955911700375,-0.009891320898280402,-0.086333003075046
422,0.0073869104345096305,-0.010719388488257264,-0.08606861455700296
423,0.0060916690397747305,-0.010026179469530402,-0.08605280313136092
424,0.007774467681671483,-0.009405346357079434,-0.08602200730948677
425,0.008628697021864107,-0.008749745387060798,-0.08602678560243039
426,0.009277441040273567,-0.007202916107953271,-0.08589044802093357
427,0.009797844078622097,-0.007247890111898344,-0.08598597557543848
428,0.01015194929063626,-0.005585822741495968,-0.08614974677609613
429,0.010167591830611633,-0.005997446966234888,-0.08632370163277443
430,0.0071290723655676215,-0.005479139744927975,-0.0863119356550661
431,0.006306642520817648,-0.006676914961903171,-0.08642805935229635
432,0.0032963605142264925,-0.006926140898513624,-0.08636505723353032
433,0.0010638994194820956,-0.0065436884179249435,-0.08628239030758036
434,-0.002406285941500778,-0.007760800355429471,-0.08644619758301311
435,-0.002146876840518855,-0.00801467694979489,-0.08664870156815623
436,-0.004974195609148854,-0.007859777744628413,-0.08676758127110519
437,-0.0036617687745726557,-0.008098956993956994,-0.08681017369972971
438,-0.0036025604299948183,-0.008359158291412995,-0.08674990436168001
439,-0.0013760370499834938,-0.008491873363101176,-0.086634452764393
